text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-vader_norm,sentiment-textblob_norm
yes how nice my mother giving a dinner,2309.92,3.6,681,2311.7200000000003,0.7845,0.6,-0.8080784034649113,-0.43464441676070475
party,2312.8,2.88,682,2314.2400000000002,0.4019,0.0,-0.7723806427965954,-0.39718346507021596
she won't mind an extra guest her old,2313.52,5.599,683,2316.3195,0.0,0.05,-0.7019214946270244,-0.5138360988309848
friend is never an extrovert,2315.68,3.439,684,2317.3995,0.4939,0.0,-0.6548930964035379,-0.6438487611764494
well should we order now yes yes i'm,2320.96,4.72,685,2323.32,0.7579,0.0,-0.5165889280918645,-0.6673078567734018
starved castle,2323.359,4.881,686,2325.7995,-0.5574,0.0,-0.6023099644398507,-0.6140062440016044
now let's see what should we watch we,2325.68,16.159,687,2333.7594999999997,0.0,0.0,-0.6203778140561763,-0.611686648886623
have our first dinner together,2328.24,13.599,688,2335.0395,0.0,0.25,-0.6040961917448884,-0.6003003058444278
good evening very good,2344.8,5.52,689,2347.5600000000004,0.7264,0.8049999999999999,-0.45233054459639765,-0.35396088560115213
yes yes isn't it oh i'd like you to wear,2348.0,3.119,690,2349.5595,0.7845,0.0,-0.43123342707885093,-0.34825706847063403
these,2350.32,5.519,691,2353.0795000000003,0.0,0.0,-0.49075891218162687,-0.3549290049464312
they're ended for the occasion,2351.119,4.72,692,2353.4790000000003,0.0,0.0,-0.5101282262125519,-0.354868396821751
would you help me please i what right,2356.64,3.12,693,2358.2,0.6124,0.2857142857142857,-0.4704298958451574,-0.34009189982983573
yes,2359.28,3.839,694,2361.1995,0.4019,0.0,-0.37209995595772716,-0.3576135476437875
certainly thank you so uh the old boy,2359.76,4.079,695,2361.7995,0.5994,0.15714285714285714,-0.3634031074619042,-0.3706019809525607
knew me eh,2363.119,2.881,696,2364.5595000000003,0.0,0.0,-0.28603101564086103,-0.34948700300725916
yes he thought you were very handsome no,2363.839,3.361,697,2365.5195,0.574,0.65,-0.22523380076813385,-0.1603477741647336
you don't say,2366.0,3.04,698,2367.52,0.0,0.0,-0.14660736428168208,-0.20090676954480574
sorry i'm not going with you or devil,2367.2,3.12,699,2368.7599999999998,-0.6908,-0.5,-0.2778192912039061,-0.2753396828415686
pick those up later,2369.04,2.88,700,2370.48,0.0,0.0,-0.28761517620949617,-0.31070796646541304
now try to memorize the names of all the,2370.32,3.519,701,2372.0795000000003,0.0,0.0,-0.2770393256689877,-0.3125438063059892
people you see there tonight the men i,2371.92,2.56,702,2373.2000000000003,0.0,0.0,-0.2840421642468786,-0.318214058460993
mean,2373.839,2.24,703,2374.959,0.0,-0.3125,-0.28674413224005013,-0.3494096566739342
and get their nationalities that's very,2374.48,3.119,704,2376.0395,0.0,0.2,-0.27632097140754275,-0.3578630008274109
important you mean the germans that,2376.079,2.721,705,2377.4395,0.2023,0.04375000000000001,-0.24267864696064845,-0.35166417985195
won't be difficult for me,2377.599,3.281,706,2379.2395,0.2755,-0.5,-0.20356024448281518,-0.43306789259811895
and i suggest that you uh don't ask any,2378.8,4.48,707,2381.04,0.0,0.0,-0.2811474060542345,-0.5631976242568484
questions just use your eyes and ears,2380.88,3.52,708,2382.6400000000003,0.0,0.0,-0.28397211157672175,-0.6437738169580308
they're a pretty keen and desperate,2383.28,3.76,709,2385.1600000000003,0.5267,-0.175,-0.15817139428045685,-0.6486392112631068
bunch don't underestimate them,2384.4,4.0,710,2386.4,0.2235,0.0,-0.08729268875842158,-0.5916026748536382
thank you for your instructions good,2387.04,3.44,711,2388.7599999999998,0.6597,0.7,-0.023349550904224067,-0.4964087152214217
evening oh by the way unless you have,2388.4,3.439,712,2390.1195000000002,0.0,0.0,-0.04827329310120091,-0.4927582203967924
something very urgent to report i,2390.48,2.96,713,2391.96,0.2716,0.2,-0.061707141526701044,-0.43696040916271733
suggest that you too keep shy of each,2391.839,3.041,714,2393.3595,-0.25,-0.5,-0.04881189936250494,-0.5090586078780638
other for the next few days,2393.44,2.8,715,2394.84,0.0,-0.10833333333333334,-0.02297478778731403,-0.5310969038845255
that's in case sebastian's people want,2394.88,3.04,716,2396.4,0.0772,0.0,0.007838735749486438,-0.49679620511325473
to check on you after your visit yes i,2396.24,2.08,717,2397.2799999999997,0.4019,0.0,0.02321557593270172,-0.47980433465231787
understand,2397.92,13.919,718,2404.8795,0.0,0.0,0.09576973688127305,-0.4049028567471533
that's all good luck good night,2398.32,13.519,719,2405.0795000000003,0.8316,0.7,0.09692716063444175,-0.39924618268545925
good evening miss huberman will you tell,2436.56,17.279,720,2445.1995,0.3182,0.7,0.1815123424950818,-0.11555777067565016
mr sebastian that i'm here,2438.64,15.199,721,2446.2394999999997,0.0,0.0,0.17863475621976146,-0.12287175427995867
so,2464.839,3.0,722,2466.339,0.0,0.0,0.055540878948345626,-0.2879664531682472
[Music],2479.97,6.899,723,2483.4195,0.0,0.0,0.03707586621166063,-0.35194138325159924
miss hubermann yes please forgive me for,2493.04,4.64,724,2495.36,0.6705,0.0,0.17623771511315378,-0.28017222890410337
keeping you waiting,2496.16,4.24,725,2498.2799999999997,0.0,0.0,0.0811779263744251,-0.2420513835690572
not at all you resemble your father very,2497.68,3.76,726,2499.56,0.0,0.2,0.04910591197761818,-0.22287322382767133
much,2500.4,3.919,727,2502.3595,0.0,0.2,0.01917222998734862,-0.18766387541061447
i'm alex mother i knew when i saw you,2501.44,5.36,728,2504.12,0.0,0.0,0.023821262828421202,-0.18023365725209856
alex has always admired you now at last,2504.319,2.961,729,2505.7995,0.5106,0.0,0.0414644150118943,-0.1914043800518626
i know,2506.8,3.92,730,2508.76,0.0,0.0,0.08953193989109315,-0.11515115080482788
why you're very kind you did not testify,2507.28,5.28,731,2509.92,0.5709,0.78,0.10622490998991312,0.03982988890066503
at your father's trial we thought of,2510.72,3.2,732,2512.3199999999997,0.0,0.0,0.11954142057357987,0.11724593997941096
that unusual,2512.56,3.519,733,2514.3195,0.0,0.2,0.10069634204528097,0.11032628596118048
he didn't want me to he refused to let,2513.92,3.84,734,2515.84,-0.3447,0.0,0.0804158565183953,0.1124861463906555
his lawyers call me understand,2516.079,7.441,735,2519.7995,0.0,0.0,0.09853547977825328,0.14730937154293827
i wonder why hello,2517.76,8.24,736,2521.88,0.0,0.0,0.189591353186295,0.18052772845889165
i'm so clear you met my mother yes we,2523.52,3.2,737,2525.12,0.6801,0.10000000000000002,0.34258343469357616,0.2330595903701889
just met,2526.0,2.0,738,2527.0,0.0,0.0,0.3612938579499409,0.2523053140693199
you didn't meet alyssia when we're in,2526.72,2.8,739,2528.12,0.0,0.0,0.33110023945731765,0.2566592742531864
washington four years ago did you mother,2528.0,3.04,740,2529.52,0.0,0.0,0.2830285036366544,0.2548054145172846
i don't know where you were at the time,2529.52,5.319,741,2532.1795,0.0,0.0,0.2650111713491475,0.2332430060987151
alex i think we should join our other,2531.04,6.4,742,2534.24,0.296,-0.125,0.28013294535716365,0.20484872668236642
guests,2534.839,15.801,743,2542.7395,0.0,0.0,0.159821719834627,0.050182312134993835
may i take,2537.44,18.08,744,2546.48,0.0,0.0,0.09680511621556057,-0.008225028250079027
miss hoover may i present eric matisse,2550.64,8.4,745,2554.8399999999997,-0.1531,0.0,0.07484601655836617,-0.027699772606494977
how do you do how do you do,2555.52,8.559,746,2559.7995,0.0,0.0,0.007522711747831314,0.03549185125558994
william rothman how do you do,2559.04,5.039,747,2561.5595,0.0,0.0,-0.027708175383879007,0.03483995195913695
and dr dr anderson,2577.04,7.84,748,2580.96,0.0,0.0,-0.01579114948663579,0.032892836431355765
gives me great pleasure,2581.76,3.12,749,2583.32,0.8316,0.8,0.1051936967284969,0.28853244199628897
dr anderson is our guest of honor,2587.839,3.041,750,2589.3595,0.4939,0.0,0.24877800549212786,0.30662084260848105
tonight you must inform,2589.44,4.159,751,2591.5195,0.0,0.0,0.29566541290896886,0.27250931611974893
superman alex with discourses on science,2590.88,4.4,752,2593.08,0.0,0.0,0.32304016593103757,0.2692464888148837
not before dinner anyway,2593.599,4.801,753,2595.9995000000004,0.0,0.0,0.35186488281416206,0.2989440679044403
dinner is served madam,2595.28,3.12,754,2596.84,0.0,0.0,0.35539434278852655,0.31342871129695987
dr you will sit beside me,2600.0,6.319,755,2603.1595,0.0,0.0,0.3310386750163715,0.43365005879796015
over there eric you will sit next to,2603.119,4.561,756,2605.3995,0.0,0.0,0.30777411283388606,0.454005692857757
miss huberman,2606.319,4.241,757,2608.4395,-0.1531,0.0,0.2716732619066523,0.45328414895356456
you have just come from spain europe a,2607.68,4.24,758,2609.7999999999997,0.0,0.0,0.2555665651896504,0.44323894915508805
few weeks ago it seems,2610.56,3.84,759,2612.48,0.0,-0.2,0.23401902041177558,0.4198412732388916
ages travel does not mean anything,2611.92,4.56,760,2614.2000000000003,0.0,0.15625,0.24325867525027017,0.4289478854778389
anymore it goes so sweet,2614.4,5.919,761,2617.3595,0.5949,0.35,0.3142293172388456,0.5157873107293042
one has the feeling of pronunciation,2616.48,5.599,762,2619.2795,0.128,0.0,0.34315683090772026,0.549193440270382
we can expect rocket ships to be,2620.319,3.601,763,2622.1195,0.0,0.0,0.29826414503942983,0.4886730975638749
carrying us along the ocean,2622.079,5.361,764,2624.7595,0.0,0.0,0.1642767582630893,0.3488332008112405
very soon you can expect many strange,2623.92,5.84,765,2626.84,-0.2023,0.21666666666666665,0.03476141602526766,0.30011427202195917
a good movie this afternoon no i was,2627.44,3.2,766,2629.04,0.1779,0.7,-0.004620681049568975,0.4784565069930135
disappointed,2629.76,2.96,767,2631.2400000000002,-0.4767,-0.75,-0.018834561488869386,0.297337405039488
it must have been accommodated you know,2630.64,4.0,768,2632.64,0.0,0.0,-0.062359203273549386,0.2659325033143805
hey loves to go to the movies to cry,2632.72,4.639,769,2635.0395,0.1531,0.0,-0.11652008484981054,0.28979629027732545
it's very sentimental at each end before,2634.64,4.56,770,2636.92,0.3804,-0.325,-0.057421397429139494,0.1960109457315603
we get really swift and perfect,2637.359,4.0,771,2639.359,0.7233,0.6,0.05230601988237317,0.33658136272929334
forever it takes nearly as long to go,2639.2,4.159,772,2641.2794999999996,0.0,-0.05,0.06473048743703556,0.36629978122602364
from the city to the airport as it,2641.359,8.48,773,2645.5989999999997,0.0,0.0,-0.03748434224241495,0.35897558879301605
does to cause,2643.359,6.48,774,2646.5989999999997,0.0,0.0,-0.05603064188934931,0.3578679695035222
i'm afraid gentlemen that something must,2658.4,4.0,775,2660.4,0.0,-0.6,-0.03506614500764016,0.23293328915933625
be done about emile,2659.92,5.6,776,2662.7200000000003,0.0,0.0,-0.15803058553024288,0.13361851256663834
i don't know it was an understandable,2662.4,4.0,777,2664.4,0.0,0.0,-0.18361191804658714,0.055117448118942265
slip,2665.52,4.319,778,2667.6795,0.0,0.0,-0.24350439836020557,0.20825701674958774
man was tired now it's a very dangerous,2666.4,4.08,779,2668.44,-0.7425,-0.5900000000000001,-0.392318928593585,-0.05751986598606091
slip,2669.839,2.161,780,2670.9195,0.0,0.0,-0.3921136816206224,-0.0020138692826487323
this is not the first one there have,2670.48,3.44,781,2672.2,0.0,0.25,-0.27765293425522086,0.18642814840349214
been several other lapses before,2672.0,4.64,782,2674.32,0.0,-0.0625,-0.15386510519176239,0.42811065657881675
there'll be more if you permit them,2673.92,5.199,783,2676.5195,0.0,0.5,-0.20005964326870246,0.5382477912598219
that's bad it's very bad,2676.64,3.92,784,2678.6,-0.807,-0.8049999999999998,-0.28940543398292146,0.32836619358988633
i don't think gentlemen you can leave it,2679.119,3.121,785,2680.6795,-0.0516,0.0,-0.28636118517973286,0.3021250046298173
to me to find some way,2680.56,3.519,786,2682.3195,0.0,0.0,-0.21856094815249125,0.3619382400563683
when you drive up to patrols their old,2682.24,3.44,787,2683.9599999999996,0.0,0.1,-0.1586803516169228,0.43739164191993907
wine squad a bit,2684.079,4.161,788,2686.1595,0.0,0.0,-0.17715560397552704,0.5232498547843608
it is very high there are some very,2685.68,5.439,789,2688.3995,0.0,0.20400000000000001,-0.2580472416691194,0.5107248362781758
awkward turns,2688.24,4.4,790,2690.4399999999996,-0.1531,-0.6,-0.3161236907881632,0.4242969214228208
i'm sure i will not have any difficulty,2691.119,3.281,791,2692.7595,0.5165,0.5,-0.32422599821776044,0.5266438263296764
in getting emil to give me a lift in his,2692.64,2.719,792,2693.9995,0.0,0.0,-0.29940244650854253,0.5596323028939794
car,2694.4,4.32,793,2696.56,0.0,0.0,-0.2655349513234314,0.5677795523807515
it's quite a trick to jump clear i'll,2695.359,6.401,794,2698.5595,0.2782,0.10000000000000002,-0.27145524672814897,0.5446206111168976
just have to be careful that is all,2698.72,7.119,795,2702.2794999999996,0.1531,-0.1,-0.3474620006759776,0.4772279301874468
to an anchor the last time,2701.76,4.079,796,2703.7995,0.0,0.0,-0.3806073088784675,0.45518419388816056
madam says will you join the others or,2713.839,4.641,797,2716.1594999999998,0.296,0.0,-0.3614648578068976,0.4162380190961807
will you take your coffee in here,2716.079,4.161,798,2718.1595,0.0,0.0,-0.34640448587984335,0.3714721772985101
well i think we'll take off in here i,2718.48,3.92,799,2720.44,0.2732,0.0,-0.3390063812555829,0.3008642666083607
mean,2720.24,2.16,800,2721.3199999999997,0.0,-0.3125,-0.3400874441778046,0.2810450413873656
i'm very sorry gentlemen to make such an,2723.119,4.801,801,2725.5195000000003,-0.1513,-0.325,-0.37594059520682077,0.24173059874787436
exhibition,2726.4,5.36,802,2729.08,0.0,0.0,-0.4412313319619414,0.19212765002224774
a nonsense be all that nerves,2727.92,6.08,803,2730.96,-0.4767,0.0,-0.48509540224979525,0.1303062144508649
you have been overworking don't you,2731.76,4.24,804,2733.88,0.0,0.0,-0.5443865511693198,0.02730262854975024
think so,2734.0,4.48,805,2736.24,0.0,0.0,-0.5622403035533894,-0.005299448494298142
you need to rest your health is very,2736.0,4.0,806,2738.0,0.0,0.2,-0.5419498448370769,0.01913105177640156
important to us oh that's very,2738.48,2.8,807,2739.88,0.2023,0.30000000000000004,-0.4584949057233167,0.04002959339499422
considerate,2740.0,4.4,808,2742.2,0.4404,0.0,-0.3667379845104674,-0.005717900853631277
i am very tired so now i,2741.28,5.68,809,2744.1200000000003,-0.4927,-0.52,-0.5019181164793638,-0.05476583816147785
think perhaps if if you make my pardon,2744.4,3.04,810,2745.92,0.3182,0.0,-0.34904104975849787,-0.06774020684457119
to the,2746.96,3.6,811,2748.76,0.0,0.0,-0.40530302934874984,-0.09060969432688043
ladies alex for my leaving so early then,2747.44,5.36,812,2750.12,0.0,0.1,-0.45627338566341313,-0.14269724755388347
maybe emil it would be bad if i came,2750.56,3.279,813,2752.1995,-0.5423,-0.6999999999999998,-0.5003775894330554,-0.26107056116293537
with you,2752.8,2.559,814,2754.0795000000003,0.0,0.0,-0.5100633524553486,-0.272331053466006
i think perhaps if you try to drive,2753.839,3.121,815,2755.3995,0.0,0.0,-0.4977548162004013,-0.2788693306393926
yourself all the way up to metropolis it,2755.359,4.161,816,2757.4395,0.0,0.0,-0.44453538365032075,-0.30800274064557726
might be too much for you,2756.96,6.159,817,2760.0395,0.0,0.2,-0.32390489855932014,-0.339463020763819
i shall drive you no,2759.52,5.2,818,2762.12,-0.296,0.0,-0.223372864382131,-0.34780853328187117
now that would be too much for you all,2763.119,3.041,819,2764.6395,0.0,0.2,-0.15482501060988657,-0.3286626025618496
that way that's too much to ask,2764.72,6.0,820,2767.72,0.0,0.2,-0.1807691526734334,-0.24603047719155371
nonsense i'd love to go come on emil,2766.16,7.919,821,2770.1195,0.3612,0.5,-0.16788714940335955,-0.12169264274932629
good night gentlemen good night alex,2770.72,5.44,822,2773.4399999999996,0.7003,0.7,0.027315023078129837,0.11902605190384623
i hope you feel better in the morning,2774.079,3.681,823,2775.9195,0.7003,0.5,0.17461547243780148,0.24824090061004944
emil thank you,2776.16,4.8,824,2778.56,0.3612,0.0,0.20947320030799202,0.24157550981236436
and i'm very sorry to make a scene,2777.76,6.64,825,2781.0800000000004,-0.1513,-0.65,0.1851768780140346,0.08082360309777305
before strangers very sorry,2780.96,5.28,826,2783.6,-0.1513,-0.65,0.20125078630983484,-0.06971519409371303
thank you alex for an excellent dinner,2784.4,3.199,827,2785.9995,0.7351,1.0,0.29759851563610684,0.20122088538297767
and please tell your mother for me that,2786.24,15.839,828,2794.1594999999998,0.3182,0.0,0.3909636736336361,0.21684571295371732
the dessert was superb,2787.599,16.561,829,2795.8795,0.6249,1.0,0.3782578698700145,0.3808405665314834
whole woman has been gone a long time,2802.079,3.921,830,2804.0395000000003,0.0,0.07500000000000001,0.5045431954171282,0.4525329305196514
well is it necessary for you to always,2804.16,3.76,831,2806.04,0.2732,0.0,0.5551016211948673,0.4099003002691993
address alicia's mrs hubermann i do wish,2806.0,3.68,832,2807.84,0.4019,0.0,0.5957254175936461,0.4112236372282926
you'd be a little more cautious to her,2807.92,3.6,833,2809.7200000000003,-0.1065,0.15625,0.6295370619971408,0.46366727900634586
really i thought i was behaving very,2809.68,4.72,834,2812.04,0.0,0.2,0.6645298395334533,0.5090149632190154
well has she been complaining about me,2811.52,6.079,835,2814.5595,0.0772,0.0,0.7049587045107448,0.4499307524944295
i'm grateful might smile at her,2814.4,4.8,836,2816.8,0.6705,0.3,0.7530338324831654,0.4580247464755238
wouldn't it be a little too much if we,2817.599,3.841,837,2819.5195000000003,0.0,0.0062500000000000056,0.8338069996392613,0.5093121002410388
both grinded her like idiots oh please,2819.2,3.919,838,2821.1594999999998,0.5859,-0.8,0.8881850669669772,0.2730571579452447
mel i want to enjoy myself,2821.44,4.56,839,2823.7200000000003,0.5423,0.4,0.9257593012957568,0.31982829675926017
is it so boring to sit with me alone not,2823.119,8.72,840,2827.4790000000003,-0.6113,-1.0,0.8287670551202585,0.05032148337083263
at all,2826.0,5.839,841,2828.9195,0.0,0.0,0.9308569710611181,0.07704886932035805
hello oh hello i thought i saw you how,2834.48,4.4,842,2836.68,0.0,0.0,0.9177518397488431,0.07823568241763446
